1636468200.0,337.1071,337.3,337.65,334.44,336.99,331.6811111,20897001.0,24359795.85,2.561291238,31671000000.0,18730000000.0,78.77459283,28.86,6.2,338.51,338.79,334.4217,336.06,328.6944444,22570098.0,24279877.5,2.56046334,31671000000.0,18730000000.0,78.25740566,26.9,6.2,332.89,336.54,329.51,336.44,325.5911111,23992202.0,24035657.6,2.52118055,31671000000.0,18730000000.0,78.98764775,25.68,6.2,333.9,334.9,330.65,334.0,322.56,21500082.0,23857571.05,2.388667182,31671000000.0,18730000000.0,77.74971051,26.59,6.2,330.31,333.45,330.0,333.13,319.9777778,26487109.0,24182694.9,2.238261709,31671000000.0,18730000000.0,77.30706157,24.9,6.2,331.355,331.49,326.37,329.37,317.12,27073182.0,24107990.65,2.014278094,31671000000.0,18730000000.0,75.33811494,22.08,6.2,324.13,332.0,323.9,331.62,314.7711111,34765982.0,24321868.9,1.801927568,31671000000.0,18730000000.0,79.15428416,27.41,6.2,324.325,324.87,321.3601,324.35,312.0677778,26297943.0,24087883.8,1.400373619,31671000000.0,18730000000.0,75.41843215,21.6,6.2,316.0,326.0973,316.0,323.17,309.83,52588690.0,24390168.4,1.096143201,31671000000.0,18730000000.0,74.73603488,26.86,6.2,311.0,312.395,308.5967,310.11,307.5611111,28107349.0,23078418.7,0.711917852,31671000000.0,18730000000.0,64.6508729,17.23,6.2,309.36,309.4,306.46,308.13,306.0277778,17554469.0,23832363.1,0.647257769,31671000000.0,18730000000.0,62.5460461,13.9,6.2,310.4,311.09,307.8,309.16,304.3333333,17449332.0,24133226.75,0.609602106,31671000000.0,18730000000.0,64.3982952,14.31,6.2,307.1702,311.02,306.36,310.76,302.6744444,16918100.0,24010709.05,0.502873925,31671000000.0,18730000000.0,67.27192946,15.91,6.2,309.21,309.7,306.11,307.41,300.9066667,16537069.0,24095034.1,0.289807148,31671000000.0,18730000000.0,64.16285858,14.3,6.2,-1
1636381800.0,337.3,338.51,338.79,334.4217,336.06,328.6944444,22570098.0,24279877.5,2.56046334,31671000000.0,18730000000.0,78.25740566,26.9,6.2,332.89,336.54,329.51,336.44,325.5911111,23992202.0,24035657.6,2.52118055,31671000000.0,18730000000.0,78.98764775,25.68,6.2,333.9,334.9,330.65,334.0,322.56,21500082.0,23857571.05,2.388667182,31671000000.0,18730000000.0,77.74971051,26.59,6.2,330.31,333.45,330.0,333.13,319.9777778,26487109.0,24182694.9,2.238261709,31671000000.0,18730000000.0,77.30706157,24.9,6.2,331.355,331.49,326.37,329.37,317.12,27073182.0,24107990.65,2.014278094,31671000000.0,18730000000.0,75.33811494,22.08,6.2,324.13,332.0,323.9,331.62,314.7711111,34765982.0,24321868.9,1.801927568,31671000000.0,18730000000.0,79.15428416,27.41,6.2,324.325,324.87,321.3601,324.35,312.0677778,26297943.0,24087883.8,1.400373619,31671000000.0,18730000000.0,75.41843215,21.6,6.2,316.0,326.0973,316.0,323.17,309.83,52588690.0,24390168.4,1.096143201,31671000000.0,18730000000.0,74.73603488,26.86,6.2,311.0,312.395,308.5967,310.11,307.5611111,28107349.0,23078418.7,0.711917852,31671000000.0,18730000000.0,64.6508729,17.23,6.2,309.36,309.4,306.46,308.13,306.0277778,17554469.0,23832363.1,0.647257769,31671000000.0,18730000000.0,62.5460461,13.9,6.2,310.4,311.09,307.8,309.16,304.3333333,17449332.0,24133226.75,0.609602106,31671000000.0,18730000000.0,64.3982952,14.31,6.2,307.1702,311.02,306.36,310.76,302.6744444,16918100.0,24010709.05,0.502873925,31671000000.0,18730000000.0,67.27192946,15.91,6.2,309.21,309.7,306.11,307.41,300.9066667,16537069.0,24095034.1,0.289807148,31671000000.0,18730000000.0,64.16285858,14.3,6.2,308.348,309.3,307.22,308.23,299.5111111,17682139.0,24599497.75,0.116986588,31671000000.0,18730000000.0,65.57884253,19.47,6.2,-1
1636119000.0,338.51,332.89,336.54,329.51,336.44,325.5911111,23992202.0,24035657.6,2.52118055,31671000000.0,18730000000.0,78.98764775,25.68,6.2,333.9,334.9,330.65,334.0,322.56,21500082.0,23857571.05,2.388667182,31671000000.0,18730000000.0,77.74971051,26.59,6.2,330.31,333.45,330.0,333.13,319.9777778,26487109.0,24182694.9,2.238261709,31671000000.0,18730000000.0,77.30706157,24.9,6.2,331.355,331.49,326.37,329.37,317.12,27073182.0,24107990.65,2.014278094,31671000000.0,18730000000.0,75.33811494,22.08,6.2,324.13,332.0,323.9,331.62,314.7711111,34765982.0,24321868.9,1.801927568,31671000000.0,18730000000.0,79.15428416,27.41,6.2,324.325,324.87,321.3601,324.35,312.0677778,26297943.0,24087883.8,1.400373619,31671000000.0,18730000000.0,75.41843215,21.6,6.2,316.0,326.0973,316.0,323.17,309.83,52588690.0,24390168.4,1.096143201,31671000000.0,18730000000.0,74.73603488,26.86,6.2,311.0,312.395,308.5967,310.11,307.5611111,28107349.0,23078418.7,0.711917852,31671000000.0,18730000000.0,64.6508729,17.23,6.2,309.36,309.4,306.46,308.13,306.0277778,17554469.0,23832363.1,0.647257769,31671000000.0,18730000000.0,62.5460461,13.9,6.2,310.4,311.09,307.8,309.16,304.3333333,17449332.0,24133226.75,0.609602106,31671000000.0,18730000000.0,64.3982952,14.31,6.2,307.1702,311.02,306.36,310.76,302.6744444,16918100.0,24010709.05,0.502873925,31671000000.0,18730000000.0,67.27192946,15.91,6.2,309.21,309.7,306.11,307.41,300.9066667,16537069.0,24095034.1,0.289807148,31671000000.0,18730000000.0,64.16285858,14.3,6.2,308.348,309.3,307.22,308.23,299.5111111,17682139.0,24599497.75,0.116986588,31671000000.0,18730000000.0,65.57884253,19.47,6.2,303.57,308.21,302.69,307.29,297.8311111,22729297.0,24833595.95,-0.145638777,31671000000.0,18730000000.0,64.75079889,24.18,6.2,-1
1636032600.0,332.89,333.9,334.9,330.65,334.0,322.56,21500082.0,23857571.05,2.388667182,31671000000.0,18730000000.0,77.74971051,26.59,6.2,330.31,333.45,330.0,333.13,319.9777778,26487109.0,24182694.9,2.238261709,31671000000.0,18730000000.0,77.30706157,24.9,6.2,331.355,331.49,326.37,329.37,317.12,27073182.0,24107990.65,2.014278094,31671000000.0,18730000000.0,75.33811494,22.08,6.2,324.13,332.0,323.9,331.62,314.7711111,34765982.0,24321868.9,1.801927568,31671000000.0,18730000000.0,79.15428416,27.41,6.2,324.325,324.87,321.3601,324.35,312.0677778,26297943.0,24087883.8,1.400373619,31671000000.0,18730000000.0,75.41843215,21.6,6.2,316.0,326.0973,316.0,323.17,309.83,52588690.0,24390168.4,1.096143201,31671000000.0,18730000000.0,74.73603488,26.86,6.2,311.0,312.395,308.5967,310.11,307.5611111,28107349.0,23078418.7,0.711917852,31671000000.0,18730000000.0,64.6508729,17.23,6.2,309.36,309.4,306.46,308.13,306.0277778,17554469.0,23832363.1,0.647257769,31671000000.0,18730000000.0,62.5460461,13.9,6.2,310.4,311.09,307.8,309.16,304.3333333,17449332.0,24133226.75,0.609602106,31671000000.0,18730000000.0,64.3982952,14.31,6.2,307.1702,311.02,306.36,310.76,302.6744444,16918100.0,24010709.05,0.502873925,31671000000.0,18730000000.0,67.27192946,15.91,6.2,309.21,309.7,306.11,307.41,300.9066667,16537069.0,24095034.1,0.289807148,31671000000.0,18730000000.0,64.16285858,14.3,6.2,308.348,309.3,307.22,308.23,299.5111111,17682139.0,24599497.75,0.116986588,31671000000.0,18730000000.0,65.57884253,19.47,6.2,303.57,308.21,302.69,307.29,297.8311111,22729297.0,24833595.95,-0.145638777,31671000000.0,18730000000.0,64.75079889,24.18,6.2,302.34,304.45,300.5191,304.21,295.7722222,25384803.0,25611064.15,-0.457064611,31671000000.0,18730000000.0,61.96707845,15.11,6.2,1
1635946200.0,333.9,330.31,333.45,330.0,333.13,319.9777778,26487109.0,24182694.9,2.238261709,31671000000.0,18730000000.0,77.30706157,24.9,6.2,331.355,331.49,326.37,329.37,317.12,27073182.0,24107990.65,2.014278094,31671000000.0,18730000000.0,75.33811494,22.08,6.2,324.13,332.0,323.9,331.62,314.7711111,34765982.0,24321868.9,1.801927568,31671000000.0,18730000000.0,79.15428416,27.41,6.2,324.325,324.87,321.3601,324.35,312.0677778,26297943.0,24087883.8,1.400373619,31671000000.0,18730000000.0,75.41843215,21.6,6.2,316.0,326.0973,316.0,323.17,309.83,52588690.0,24390168.4,1.096143201,31671000000.0,18730000000.0,74.73603488,26.86,6.2,311.0,312.395,308.5967,310.11,307.5611111,28107349.0,23078418.7,0.711917852,31671000000.0,18730000000.0,64.6508729,17.23,6.2,309.36,309.4,306.46,308.13,306.0277778,17554469.0,23832363.1,0.647257769,31671000000.0,18730000000.0,62.5460461,13.9,6.2,310.4,311.09,307.8,309.16,304.3333333,17449332.0,24133226.75,0.609602106,31671000000.0,18730000000.0,64.3982952,14.31,6.2,307.1702,311.02,306.36,310.76,302.6744444,16918100.0,24010709.05,0.502873925,31671000000.0,18730000000.0,67.27192946,15.91,6.2,309.21,309.7,306.11,307.41,300.9066667,16537069.0,24095034.1,0.289807148,31671000000.0,18730000000.0,64.16285858,14.3,6.2,308.348,309.3,307.22,308.23,299.5111111,17682139.0,24599497.75,0.116986588,31671000000.0,18730000000.0,65.57884253,19.47,6.2,303.57,308.21,302.69,307.29,297.8311111,22729297.0,24833595.95,-0.145638777,31671000000.0,18730000000.0,64.75079889,24.18,6.2,302.34,304.45,300.5191,304.21,295.7722222,25384803.0,25611064.15,-0.457064611,31671000000.0,18730000000.0,61.96707845,15.11,6.2,299.21,303.27,297.83,302.75,293.4277778,27262902.0,26410446.85,-0.750337803,31671000000.0,18730000000.0,60.59739983,20.83,6.2,1
1635859800.0,330.31,331.355,331.49,326.37,329.37,317.12,27073182.0,24107990.65,2.014278094,31671000000.0,18730000000.0,75.33811494,22.08,6.2,324.13,332.0,323.9,331.62,314.7711111,34765982.0,24321868.9,1.801927568,31671000000.0,18730000000.0,79.15428416,27.41,6.2,324.325,324.87,321.3601,324.35,312.0677778,26297943.0,24087883.8,1.400373619,31671000000.0,18730000000.0,75.41843215,21.6,6.2,316.0,326.0973,316.0,323.17,309.83,52588690.0,24390168.4,1.096143201,31671000000.0,18730000000.0,74.73603488,26.86,6.2,311.0,312.395,308.5967,310.11,307.5611111,28107349.0,23078418.7,0.711917852,31671000000.0,18730000000.0,64.6508729,17.23,6.2,309.36,309.4,306.46,308.13,306.0277778,17554469.0,23832363.1,0.647257769,31671000000.0,18730000000.0,62.5460461,13.9,6.2,310.4,311.09,307.8,309.16,304.3333333,17449332.0,24133226.75,0.609602106,31671000000.0,18730000000.0,64.3982952,14.31,6.2,307.1702,311.02,306.36,310.76,302.6744444,16918100.0,24010709.05,0.502873925,31671000000.0,18730000000.0,67.27192946,15.91,6.2,309.21,309.7,306.11,307.41,300.9066667,16537069.0,24095034.1,0.289807148,31671000000.0,18730000000.0,64.16285858,14.3,6.2,308.348,309.3,307.22,308.23,299.5111111,17682139.0,24599497.75,0.116986588,31671000000.0,18730000000.0,65.57884253,19.47,6.2,303.57,308.21,302.69,307.29,297.8311111,22729297.0,24833595.95,-0.145638777,31671000000.0,18730000000.0,64.75079889,24.18,6.2,302.34,304.45,300.5191,304.21,295.7722222,25384803.0,25611064.15,-0.457064611,31671000000.0,18730000000.0,61.96707845,15.11,6.2,299.21,303.27,297.83,302.75,293.4277778,27262902.0,26410446.85,-0.750337803,31671000000.0,18730000000.0,60.59739983,20.83,6.2,294.91,297.28,293.49,296.31,291.9111111,23424025.0,26024842.5,-1.070812252,31671000000.0,18730000000.0,53.77965944,12.31,6.2,1
1635773400.0,331.355,324.13,332.0,323.9,331.62,314.7711111,34765982.0,24321868.9,1.801927568,31671000000.0,18730000000.0,79.15428416,27.41,6.2,324.325,324.87,321.3601,324.35,312.0677778,26297943.0,24087883.8,1.400373619,31671000000.0,18730000000.0,75.41843215,21.6,6.2,316.0,326.0973,316.0,323.17,309.83,52588690.0,24390168.4,1.096143201,31671000000.0,18730000000.0,74.73603488,26.86,6.2,311.0,312.395,308.5967,310.11,307.5611111,28107349.0,23078418.7,0.711917852,31671000000.0,18730000000.0,64.6508729,17.23,6.2,309.36,309.4,306.46,308.13,306.0277778,17554469.0,23832363.1,0.647257769,31671000000.0,18730000000.0,62.5460461,13.9,6.2,310.4,311.09,307.8,309.16,304.3333333,17449332.0,24133226.75,0.609602106,31671000000.0,18730000000.0,64.3982952,14.31,6.2,307.1702,311.02,306.36,310.76,302.6744444,16918100.0,24010709.05,0.502873925,31671000000.0,18730000000.0,67.27192946,15.91,6.2,309.21,309.7,306.11,307.41,300.9066667,16537069.0,24095034.1,0.289807148,31671000000.0,18730000000.0,64.16285858,14.3,6.2,308.348,309.3,307.22,308.23,299.5111111,17682139.0,24599497.75,0.116986588,31671000000.0,18730000000.0,65.57884253,19.47,6.2,303.57,308.21,302.69,307.29,297.8311111,22729297.0,24833595.95,-0.145638777,31671000000.0,18730000000.0,64.75079889,24.18,6.2,302.34,304.45,300.5191,304.21,295.7722222,25384803.0,25611064.15,-0.457064611,31671000000.0,18730000000.0,61.96707845,15.11,6.2,299.21,303.27,297.83,302.75,293.4277778,27262902.0,26410446.85,-0.750337803,31671000000.0,18730000000.0,60.59739983,20.83,6.2,294.91,297.28,293.49,296.31,291.9111111,23424025.0,26024842.5,-1.070812252,31671000000.0,18730000000.0,53.77965944,12.31,6.2,295.34,295.44,292.35,292.88,290.3122222,17974143.0,26271456.45,-1.246400449,31671000000.0,18730000000.0,49.45428738,9.36,6.2,-1
1635514200.0,324.13,324.325,324.87,321.3601,324.35,312.0677778,26297943.0,24087883.8,1.400373619,31671000000.0,18730000000.0,75.41843215,21.6,6.2,316.0,326.0973,316.0,323.17,309.83,52588690.0,24390168.4,1.096143201,31671000000.0,18730000000.0,74.73603488,26.86,6.2,311.0,312.395,308.5967,310.11,307.5611111,28107349.0,23078418.7,0.711917852,31671000000.0,18730000000.0,64.6508729,17.23,6.2,309.36,309.4,306.46,308.13,306.0277778,17554469.0,23832363.1,0.647257769,31671000000.0,18730000000.0,62.5460461,13.9,6.2,310.4,311.09,307.8,309.16,304.3333333,17449332.0,24133226.75,0.609602106,31671000000.0,18730000000.0,64.3982952,14.31,6.2,307.1702,311.02,306.36,310.76,302.6744444,16918100.0,24010709.05,0.502873925,31671000000.0,18730000000.0,67.27192946,15.91,6.2,309.21,309.7,306.11,307.41,300.9066667,16537069.0,24095034.1,0.289807148,31671000000.0,18730000000.0,64.16285858,14.3,6.2,308.348,309.3,307.22,308.23,299.5111111,17682139.0,24599497.75,0.116986588,31671000000.0,18730000000.0,65.57884253,19.47,6.2,303.57,308.21,302.69,307.29,297.8311111,22729297.0,24833595.95,-0.145638777,31671000000.0,18730000000.0,64.75079889,24.18,6.2,302.34,304.45,300.5191,304.21,295.7722222,25384803.0,25611064.15,-0.457064611,31671000000.0,18730000000.0,61.96707845,15.11,6.2,299.21,303.27,297.83,302.75,293.4277778,27262902.0,26410446.85,-0.750337803,31671000000.0,18730000000.0,60.59739983,20.83,6.2,294.91,297.28,293.49,296.31,291.9111111,23424025.0,26024842.5,-1.070812252,31671000000.0,18730000000.0,53.77965944,12.31,6.2,295.34,295.44,292.35,292.88,290.3122222,17974143.0,26271456.45,-1.246400449,31671000000.0,18730000000.0,49.45428738,9.36,6.2,292.92,297.97,292.745,294.23,289.3255556,19298634.0,26465420.95,-1.3371406,31671000000.0,18730000000.0,51.20559615,0.06,6.2,1
1635427800.0,324.325,316.0,326.0973,316.0,323.17,309.83,52588690.0,24390168.4,1.096143201,31671000000.0,18730000000.0,74.73603488,26.86,6.2,311.0,312.395,308.5967,310.11,307.5611111,28107349.0,23078418.7,0.711917852,31671000000.0,18730000000.0,64.6508729,17.23,6.2,309.36,309.4,306.46,308.13,306.0277778,17554469.0,23832363.1,0.647257769,31671000000.0,18730000000.0,62.5460461,13.9,6.2,310.4,311.09,307.8,309.16,304.3333333,17449332.0,24133226.75,0.609602106,31671000000.0,18730000000.0,64.3982952,14.31,6.2,307.1702,311.02,306.36,310.76,302.6744444,16918100.0,24010709.05,0.502873925,31671000000.0,18730000000.0,67.27192946,15.91,6.2,309.21,309.7,306.11,307.41,300.9066667,16537069.0,24095034.1,0.289807148,31671000000.0,18730000000.0,64.16285858,14.3,6.2,308.348,309.3,307.22,308.23,299.5111111,17682139.0,24599497.75,0.116986588,31671000000.0,18730000000.0,65.57884253,19.47,6.2,303.57,308.21,302.69,307.29,297.8311111,22729297.0,24833595.95,-0.145638777,31671000000.0,18730000000.0,64.75079889,24.18,6.2,302.34,304.45,300.5191,304.21,295.7722222,25384803.0,25611064.15,-0.457064611,31671000000.0,18730000000.0,61.96707845,15.11,6.2,299.21,303.27,297.83,302.75,293.4277778,27262902.0,26410446.85,-0.750337803,31671000000.0,18730000000.0,60.59739983,20.83,6.2,294.91,297.28,293.49,296.31,291.9111111,23424025.0,26024842.5,-1.070812252,31671000000.0,18730000000.0,53.77965944,12.31,6.2,295.34,295.44,292.35,292.88,290.3122222,17974143.0,26271456.45,-1.246400449,31671000000.0,18730000000.0,49.45428738,9.36,6.2,292.92,297.97,292.745,294.23,289.3255556,19298634.0,26465420.95,-1.3371406,31671000000.0,18730000000.0,51.20559615,0.06,6.2,296.219,296.6409,293.76,294.85,288.1355556,17685700.0,26683136.7,-1.483897967,31671000000.0,18730000000.0,51.99075611,-4.5,6.2,1
1635341400.0,316.0,311.0,312.395,308.5967,310.11,307.5611111,28107349.0,23078418.7,0.711917852,31671000000.0,18730000000.0,64.6508729,17.23,6.2,309.36,309.4,306.46,308.13,306.0277778,17554469.0,23832363.1,0.647257769,31671000000.0,18730000000.0,62.5460461,13.9,6.2,310.4,311.09,307.8,309.16,304.3333333,17449332.0,24133226.75,0.609602106,31671000000.0,18730000000.0,64.3982952,14.31,6.2,307.1702,311.02,306.36,310.76,302.6744444,16918100.0,24010709.05,0.502873925,31671000000.0,18730000000.0,67.27192946,15.91,6.2,309.21,309.7,306.11,307.41,300.9066667,16537069.0,24095034.1,0.289807148,31671000000.0,18730000000.0,64.16285858,14.3,6.2,308.348,309.3,307.22,308.23,299.5111111,17682139.0,24599497.75,0.116986588,31671000000.0,18730000000.0,65.57884253,19.47,6.2,303.57,308.21,302.69,307.29,297.8311111,22729297.0,24833595.95,-0.145638777,31671000000.0,18730000000.0,64.75079889,24.18,6.2,302.34,304.45,300.5191,304.21,295.7722222,25384803.0,25611064.15,-0.457064611,31671000000.0,18730000000.0,61.96707845,15.11,6.2,299.21,303.27,297.83,302.75,293.4277778,27262902.0,26410446.85,-0.750337803,31671000000.0,18730000000.0,60.59739983,20.83,6.2,294.91,297.28,293.49,296.31,291.9111111,23424025.0,26024842.5,-1.070812252,31671000000.0,18730000000.0,53.77965944,12.31,6.2,295.34,295.44,292.35,292.88,290.3122222,17974143.0,26271456.45,-1.246400449,31671000000.0,18730000000.0,49.45428738,9.36,6.2,292.92,297.97,292.745,294.23,289.3255556,19298634.0,26465420.95,-1.3371406,31671000000.0,18730000000.0,51.20559615,0.06,6.2,296.219,296.6409,293.76,294.85,288.1355556,17685700.0,26683136.7,-1.483897967,31671000000.0,18730000000.0,51.99075611,-4.5,6.2,295.175,296.64,293.92,294.85,288.06,20430471.0,26780519.85,-1.674902041,31671000000.0,18730000000.0,51.99075611,-4.71,6.2,1
