time,open,high,low,close,MA,Volume,Volume MA,Plot,Gross profit,Free cash flow,RSI,MOM,U.S. Inflation
1573223400,90.28,90.35,89.29,89.81,89.73666667,4555402,6931433.85,-0.46973261,4788000000,110000000,44.11480974,-1.11,2.043730372
1573482600,89.37,90.1,89.37,90.05,89.82222222,3247447,6858109.75,-0.46068636,4788000000,110000000,45.47655739,-0.8,2.043730372
1573569000,90.31,92.03,89.49,89.5,89.74555556,3982543,6842168.15,-0.464080651,4788000000,110000000,42.8969005,0.22,2.043730372
1573655400,89.73,91.55,89.57,91.29,89.93888889,5955836,6895681.9,-0.4135848,4788000000,110000000,52.36705062,1.1,2.043730372
1573741800,91.49,91.96,90.72,91.27,90.17111111,6035607,7025066.2,-0.370906271,4788000000,110000000,52.26275858,1.72,2.043730372
1573828200,92.14,93.56,91.96,93.04,90.52444444,6785736,7053891.9,-0.286409786,4788000000,110000000,59.87829322,3.86,2.043730372
1574087400,93.5,94.26,92.91,94.18,91.00222222,6165745,7093768.15,-0.187759244,4788000000,110000000,63.87553793,4.32,2.043730372
1574173800,94.61,95.12,93.06,93.61,91.46111111,5382247,7088260.7,-0.125927793,4788000000,110000000,60.62334771,3.73,2.043730372
1574260200,94.11,94.4,92.77,93.05,91.75555556,6235624,6800783.2,-0.093367754,4788000000,110000000,57.52455523,3.57,2.043730372
1574346600,92.62,93.3,92.07,92.16,92.01666667,5493063,6468693.4,-0.092960088,4788000000,110000000,52.89681705,1.76,2.043730372
1574433000,92.21,93.3499,91.93,93.34,92.38222222,4264394,6274555.3,-0.061465352,4788000000,110000000,57.74992227,3.53,2.043730372
1574692200,93.78,93.97,92.74,92.9,92.76,5419903,6030315.65,-0.050166438,4788000000,110000000,55.45551988,2.85,2.043730372
1574778600,93.38,93.63,93.02,93.33,92.98666667,5908540,5873510.05,-0.031166256,4788000000,110000000,57.24333446,3.83,2.043730372
1574865000,93.5,94.38,93.5,94.14,93.30555556,4017613,5668013.5,0.003802769,4788000000,110000000,60.46247066,2.85,2.043730372
1575037800,94.37,94.61,93.39,93.49,93.35555556,2541808,5457503.85,0.011089266,4441000000,674000000,56.76879929,2.22,2.043730372
1575297000,94.09,94.28,92.98,93.56,93.28666667,3893216,5388984.7,0.016247626,4441000000,674000000,57.07293883,0.52,2.261448832
1575383400,92.48,92.545,91.31,92.46,93.15888889,5995990,5280725.15,-0.012002154,4441000000,674000000,51.00092226,-1.72,2.261448832
1575469800,92.81,93.7871,92.73,93.72,93.23333333,4456371,5224060.25,-0.00185654,4441000000,674000000,56.68550406,0.11,2.261448832
1575556200,95.88,95.95,94.682,95.79,93.63666667,6946016,5219669.55,0.059861255,4441000000,674000000,64.06198442,2.74,2.261448832
1575642600,96.56,97.31,96.38,97,94.04333333,6369262,5182618.15,0.137329027,4441000000,674000000,67.54168304,4.84,2.261448832
1575901800,97.02,97.63,96.16,96.63,94.45777778,6579399,5283818,0.182964384,4441000000,674000000,65.45465114,3.29,2.261448832
1575988200,96.76,97.59,96.63,97.01,94.86666667,4236466,5333268.95,0.223382993,4441000000,674000000,66.59626389,4.11,2.261448832
1576074600,96.9,97.32,96.65,97.18,95.20444444,4319849,5350134.25,0.253337591,4441000000,674000000,67.11976089,3.85,2.261448832
1576161000,97.32,98.18,96.9,97.72,95.67444444,4763208,5290502.85,0.284610511,4441000000,674000000,68.79279046,3.58,2.261448832
1576247400,97.43,98.29,96.91,97.77,96.14222222,5248136,5251129.3,0.303041482,4441000000,674000000,68.95032892,4.28,2.261448832
