time,open,high,low,close,MA,Volume,Volume MA,Plot,Gross profit,Free cash flow,RSI,MOM,U.S. Inflation
1572964200,112.66,112.745,111.03,112.2,111.5866667,2360415,2940993.15,-0.049127132,5330000000,127000000,55.40229855,-0.27,2.043730372
1573050600,113,113.81,111.42,112.67,111.7866667,3229238,2941002.65,-0.03736187,5330000000,127000000,57.18402827,1.16,2.043730372
1573137000,113.45,114.16,112.12,112.6,111.9,2656481,2908776.2,-0.032504767,5330000000,127000000,56.81993309,1.73,2.043730372
1573223400,112.74,114.07,112.2626,114,112.1622222,2792509,2822810.55,0.006708016,5330000000,127000000,62.02738611,2.42,2.043730372
1573482600,113.22,114.49,112.72,114.45,112.7088889,2936827,2861802.4,0.04624872,5330000000,127000000,63.54905446,2.81,2.043730372
1573569000,114.38,115.54,114.1911,114.32,113.0466667,4174632,2903208.15,0.069691875,5330000000,127000000,62.76653848,4.79,2.043730372
1573655400,112.97,114.41,111.94,112.85,113.1844444,4331526,2974010.85,0.043965624,5330000000,127000000,54.58203214,1.57,2.043730372
1573741800,113.52,114.84,112.7,114.54,113.3611111,2852445,2981056.05,0.065989402,5330000000,127000000,60.89521373,2.93,2.043730372
1573828200,115.12,115.7,113.5,115.52,113.6833333,3623193,2976562.05,0.105493663,5330000000,127000000,64.01858013,2.57,2.043730372
1574087400,115.74,116.8,115.02,115.02,113.9966667,5513349,3106837.7,0.117839327,5330000000,127000000,61.32720163,2.4,2.043730372
1574173800,115.12,115.12,112.8751,113.4,114.0777778,7160251,3282083.05,0.078544075,5330000000,127000000,53.48196907,1.2,2.043730372
1574260200,118.28,121.22,116.96,117.83,114.6588889,16114964,3974752.3,0.163506704,5330000000,127000000,66.21112914,5.16,2.043730372
1574346600,118.99,119,116.68,117.02,114.9944444,5747806,4153780.7,0.2016971,5330000000,127000000,62.82593662,4.42,2.043730372
1574433000,117.09,118.2,116.75,118.2,115.4111111,4473303,4264444.75,0.256745872,5330000000,127000000,65.58629507,4.2,2.043730372
1574692200,118.82,119.15,116.6884,117,115.7088889,4468956,4363425.45,0.259490574,5330000000,127000000,60.6537924,2.55,2.043730372
1574778600,117.56,118.34,116.95,117.78,116.2566667,4752658,4449317.45,0.275079687,5330000000,127000000,62.62155844,3.46,2.043730372
1574865000,118.06,118.9573,117.7,118.46,116.6922222,2947744,4443458,0.297588254,5330000000,127000000,64.29790304,5.61,2.043730372
1575037800,118.45,118.75,117.0901,117.31,116.8911111,1596032,4352604.55,0.275472716,5330000000,127000000,59.44262918,2.77,2.043730372
1575297000,117.6,117.89,115.96,116,117,3324769,4378752.95,0.214639637,5330000000,127000000,54.40300715,0.48,2.261448832
1575383400,114.8,115.26,113.61,114.55,117.1277778,5149269,4510318.35,0.120862298,5330000000,127000000,49.40964485,-0.47,2.261448832
1575469800,115,117.46,114.87,115.46,116.8644444,4147399,4599667.55,0.066851738,5330000000,127000000,52.36464592,2.06,2.261448832
1575556200,115.97,116.28,114.96,115.58,116.7044444,2651218,4570766.55,0.023184366,5330000000,127000000,52.75652877,-2.25,2.261448832
1575642600,116.18,117.32,116.03,116.28,116.4911111,2463219,4561103.45,0.003942593,5330000000,127000000,55.07812254,-0.74,2.261448832
1575901800,116.33,118.33,116.14,117.87,116.5877778,2628654,4552910.7,0.028063609,5330000000,127000000,59.89857698,-0.33,2.261448832
1575988200,117.78,117.86,116.3815,116.48,116.4433333,2561763,4534157.5,0.004798796,5330000000,127000000,54.40251731,-0.52,2.261448832
1576074600,115.7,117.67,115.23,117.66,116.3544444,3611154,4505983.6,0.01467397,5330000000,127000000,57.93145744,-0.12,2.261448832
1576161000,117.67,118.785,117.2,118.2,116.4533333,2533231,4416068.85,0.032794122,5330000000,127000000,59.47707021,-0.26,2.261448832
1576247400,117.67,118.61,116.82,118.5,116.7311111,3119506,4429421.9,0.050516542,5330000000,127000000,60.34866225,1.19,2.261448832
1576506600,119.47,121.17,119.275,120.08,117.3455556,3749106,4435717.55,0.10227077,5330000000,127000000,64.65988877,4.08,2.261448832
1576593000,120.69,121.46,119.23,119.32,117.7744444,3534180,4336759.1,0.116244588,5330000000,127000000,61.21224418,4.77,2.261448832
1576679400,119.66,120.19,119.27,119.31,118.1888889,3309526,4144222.85,0.120917373,5330000000,127000000,61.16603067,3.85,2.261448832
1576765800,119.33,120.57,118.9,120.21,118.6255556,4501980,3563573.65,0.142880836,5330000000,127000000,63.81391731,4.63,2.261448832
1576852200,119.73,120.2772,119.3,119.73,118.8322222,5996119,3575989.3,0.140514954,5330000000,127000000,61.40898458,3.45,2.261448832
1577111400,120.03,120.5775,119.31,119.59,119.1777778,3190548,3511851.55,0.128450369,5330000000,127000000,60.69056169,1.72,2.261448832
1577197800,119.59,120.13,119.385,119.77,119.4122222,1126013,3344704.4,0.117666372,5330000000,127000000,61.31716927,3.29,2.261448832
1577370600,119.93,120.3,119.48,119.73,119.5822222,1714839,3192813.45,0.1020554,5330000000,127000000,61.0841459,2.07,2.261448832
1577457000,119.86,120.68,119.62,120.23,119.7744444,2419847,3166418.6,0.097528496,5330000000,127000000,62.97810555,2.03,2.261448832
1577716200,120.55,120.75,118.94,120.05,119.7711111,2327858,3203009.9,0.083242306,5330000000,127000000,61.81182534,1.55,2.261448832
1577802600,119.57,119.83,118.4437,119.76,119.82,2651251,3169334,0.058602941,5330000000,127000000,59.88758079,-0.32,2.261448832
1577975400,120.05,120.46,119.26,120.46,119.9477778,2788927,3051316.9,0.053097162,5330000000,127000000,62.89059516,1.14,2.474241506
1578061800,118.71,119.82,118.05,119.6,119.88,2774182,2982656.05,0.020295513,5330000000,127000000,57.22257904,0.29,2.474241506
1578321000,118.65,120.39,118.3032,120.35,119.9488889,3636175,3031903.9,0.01039807,5330000000,127000000,60.5608417,0.14,2.474241506
1578407400,120.49,120.6609,119.2067,119.63,119.9533333,4221371,3119811.5,-0.021345963,5330000000,127000000,56.03960842,-0.1,2.474241506
1578493800,120.15,122.73,119.58,121.53,120.1488889,4030145,3189886.05,0.001379044,5330000000,127000000,63.73394408,1.94,2.474241506
1578580200,121.57,122.88,121.5,122.05,120.4066667,2932420,3208418.9,0.028678571,5330000000,127000000,65.51303825,2.28,2.474241506
1578666600,121.7,121.962,120.93,121,120.4922222,2391285,3147425.45,0.016586366,5330000000,127000000,59.19799609,1.27,2.474241506
1578925800,120.97,121.71,120.7,121.05,120.6033333,3817242,3211626,0.003870186,5330000000,127000000,59.39869908,0.82,2.474241506
1579012200,120.85,121.68,119.622,120.07,120.6377778,3823426,3246822,-0.037004327,5330000000,127000000,53.81156917,0.02,2.474241506
1579098600,119.95,120.19,119.195,119.52,120.5333333,3673751,3243054.25,-0.087431689,5330000000,127000000,50.91692427,-0.24,2.474241506
1579185000,119.94,120.05,118.88,119.27,120.4966667,3780956,3255393.05,-0.136312624,5330000000,127000000,49.61058498,-1.19,2.474241506
1579271400,119.75,122.49,119.58,122.36,120.72,5913778,3385605.65,-0.092757351,5330000000,127000000,62.43814407,2.76,2.474241506
1579617000,121.17,121.75,120.16,120.93,120.8644444,3478130,3334413.15,-0.100437814,5330000000,127000000,55.40835627,0.58,2.474241506
1579703400,121.2,122.9,120.7,121.91,120.9066667,4843517,3276783.05,-0.082513,5330000000,127000000,58.82936744,2.28,2.474241506
1579789800,121.23,123.14,121.05,122.71,120.98,3365431,3285527.2,-0.049839446,5330000000,127000000,61.43067466,1.18,2.474241506
1579876200,122.58,122.87,119.48,120.23,120.8944444,3670596,3412756.35,-0.094999711,5330000000,127000000,50.72991482,-1.82,2.474241506
1580135400,118.25,120.86,118.25,119.76,120.7511111,3497366,3501882.7,-0.145430137,5330000000,127000000,48.98829825,-1.24,2.474241506
1580221800,120.06,121.68,119.22,121.15,120.8711111,3228550,3542317.85,-0.148746167,5330000000,127000000,54.01628468,0.1,2.474241506
1580308200,121.4,122.41,120.36,120.42,120.9711111,2566974,3554273.65,-0.172754526,5330000000,127000000,51.16407061,0.35,2.474241506
1580394600,119.53,120.37,118.57,119.72,121.0211111,3471763,3595299.25,-0.211570097,5330000000,127000000,48.5184695,0.2,2.474241506
1580481000,119.47,119.67,116.09,116.24,120.3411111,4370319,3674368.85,-0.336425655,4643000000,-372000000,37.99893378,-3.03,2.474241506
1580740200,117,119.22,116.715,117.18,119.9244444,3979612,3734640.35,-0.406324985,4643000000,-372000000,41.67734325,-5.18,2.314512845
1580826600,118.81,120.31,118.32,119.35,119.64,4119670,3758815.1,-0.398994014,4643000000,-372000000,49.17393657,-1.58,2.314512845
1580913000,120.52,122.35,119.93,122.13,119.5755556,3215539,3708523.5,-0.315167513,4643000000,-372000000,56.82959459,0.22,2.314512845
1580999400,122.44,122.87,121.5,121.51,119.7177778,2469155,3630474,-0.265212867,4643000000,-372000000,54.84547242,-1.2,2.314512845
1581085800,121.65,121.96,120.79,121.48,119.9088889,2068771,3587291.55,-0.22630318,4643000000,-372000000,54.74587239,1.25,2.314512845
1581345000,120.9,121.82,120.455,121.21,119.9155556,2976076,3616531.1,-0.203014389,4643000000,-372000000,53.79893863,1.45,2.314512845
1581431400,121.31,123.19,121.16,123.03,120.2055556,2316260,3541482,-0.135592394,4643000000,-372000000,58.95291947,1.88,2.314512845
1581517800,123.9,125.2,123.62,125.03,120.7955556,2727460,3486683.7,-0.030072276,4643000000,-372000000,63.73991436,4.61,2.314512845
1581604200,124.24,125.27,123.97,124.77,121.7433333,2532130,3429602.65,0.042168362,4643000000,-372000000,62.71594562,5.05,2.314512845
1581690600,125.15,125.56,124.49,125.42,122.6588889,2774739,3379291.8,0.112018768,4643000000,-372000000,64.26167721,9.18,2.314512845
1582036200,124.64,125.91,122.82,123.23,123.09,3430099,3255107.85,0.10198073,4643000000,-372000000,55.85896856,6.05,2.314512845
1582122600,123.67,124.475,123.16,123.44,123.2355556,3170623,3239732.5,0.094997789,4643000000,-372000000,56.44705964,4.09,2.314512845
1582209000,123.77,126.73,123.01,126.57,123.7977778,4696018,3232357.55,0.169498561,4643000000,-372000000,64.12003572,4.44,2.314512845
1582295400,125.75,126.2,124.42,125.31,124.2233333,3861552,3257163.6,0.18718778,4643000000,-372000000,59.57029152,3.8,2.314512845
