time,open,high,low,close,MA,Volume,Volume MA,Plot,Gross profit,Free cash flow,RSI,MOM,U.S. Inflation
1572355800,147.12,149.39,147.12,148.29,145.7633333,1411653,1740723.4,0.640788831,NaN,2094000000,71.23912508,6.42,1.774621489
1572442200,147.85,148.77,146.52,147.75,146.3288889,1168020,1706662.3,0.632621866,NaN,2094000000,68.71929029,6.29,1.774621489
1572528600,146.67,147.75,145.04,146.7,146.6822222,1266893,1666243.65,0.583266769,NaN,2094000000,63.98035925,4.04,1.774621489
1572615000,148.32,148.91,147.31,148.81,147.0466667,1109540,1616061.05,0.588052866,NaN,2094000000,68.65780698,5.29,2.043730372
1572877800,150.39,150.73,149.69,150.01,147.5522222,1192869,1586511.7,0.609965689,NaN,2094000000,70.96692474,4.48,2.043730372
1572964200,150.63,152.14,150,151.03,148.07,1382660,1544130,0.639739463,NaN,2094000000,72.80122194,5.57,2.043730372
1573050600,150.55,151.76,149.95,151.71,148.7488889,1650286,1552611.35,0.665712113,NaN,2094000000,73.98141683,5.34,2.043730372
1573137000,152.95,154.75,152.52,153.07,149.46,1564977,1565578.95,0.706487999,NaN,2094000000,76.20524044,7.47,2.043730372
1573223400,152.57,152.92,151.63,152.2,149.9522222,1845821,1536875.15,0.697498202,NaN,2094000000,71.96764942,5.53,2.043730372
1573482600,151.5,153.23,151.38,152.46,150.4155556,1354834,1531599.65,0.680355237,NaN,2094000000,72.46051534,4.69,2.043730372
1573569000,152.14,153.17,151.11,152.3,150.9211111,1182208,1475722.45,0.645554693,NaN,2094000000,71.62592979,4.01,2.043730372
1573655400,150.64,151.75,150.07,150.82,151.3788889,1687346,1425249.4,0.561654735,NaN,2094000000,64.25377402,3.07,2.043730372
1573741800,150.16,150.86,148.48,149.02,151.4022222,1972957,1436447.3,0.432129487,NaN,2094000000,56.62077025,2.32,2.043730372
1573828200,150.11,150.92,149.41,150.86,151.4966667,1773044,1430050.7,0.367637769,NaN,2094000000,61.63763313,2.05,2.043730372
1574087400,150.52,152.43,150.49,151.71,151.5722222,1616634,1422712.4,0.327759153,NaN,2094000000,63.72474921,1.7,2.043730372
1574173800,152,153.1,150.75,151.72,151.5733333,1646957,1420006.8,0.284785846,NaN,2094000000,63.74973644,0.69,2.043730372
1574260200,151.27,152.66,150.44,151.78,151.43,1456386,1437501.75,0.241357527,NaN,2094000000,63.91036624,0.07,2.043730372
1574346600,152.67,153.53,151.31,151.69,151.3733333,1404551,1450540,0.19413304,NaN,2094000000,63.45614797,-1.38,2.043730372
1574433000,151.36,153.7166,150.94,152.85,151.4166667,1080611,1450946.1,0.178487785,NaN,2094000000,66.73746919,0.65,2.043730372
1574692200,153.55,154.42,152.73,153.4,151.5388889,2438336,1510329.15,0.171042573,NaN,2094000000,68.19564663,0.94,2.043730372
1574778600,153.14,153.47,152.34,152.89,151.7688889,1570718,1518282.4,0.14133539,NaN,2094000000,65.33544841,0.59,2.043730372
1574865000,153.67,154.15,152.53,153.29,152.2433333,1315344,1525648.6,0.119403042,NaN,2094000000,66.52143773,2.47,2.043730372
1575037800,153.64,154.45,152.94,153.21,152.5044444,736257,1499116.8,0.090828358,NaN,2094000000,66.03482562,4.19,2.043730372
1575297000,153.93,154.44,151.94,151.98,152.5344444,1234289,1505354.25,0.026400223,NaN,2094000000,58.90068841,1.12,2.261448832
1575383400,150.27,150.285,148.09,149.74,152.3144444,2379925,1564707.05,-0.092172199,NaN,2094000000,48.60262153,-1.97,2.261448832
1575469800,149.74,151.84,149.64,151.35,152.2666667,1703166,1580732.35,-0.146636644,NaN,2094000000,54.72917574,-0.37,2.261448832
1575556200,152.28,152.63,151.59,152.2,152.3233333,2087076,1602571.85,-0.170964859,NaN,2094000000,57.60255362,0.42,2.261448832
1575642600,154.08,154.82,153.5,153.81,152.43,2700966,1659371.3,-0.150872061,NaN,2094000000,62.46249845,2.12,2.261448832
1575901800,152.2,154.06,152.0401,153.7,152.4633333,1726190,1653389.75,-0.14311355,NaN,2094000000,61.94008431,0.85,2.261448832
1575988200,153.7,156.83,152.74,155.6,152.7644444,2606547,1715975.4,-0.090605411,NaN,2094000000,67.06410262,2.2,2.261448832
1576074600,155.83,156.12,154.9,155,152.9544444,1795143,1746622.15,-0.071831607,NaN,2094000000,64.12798934,2.11,2.261448832
1576161000,155.66,159.64,155.12,159,153.5977778,3113569,1817933.3,0.044973533,NaN,2094000000,72.70685243,5.71,2.261448832
1576247400,158.16,160.08,157.39,158.64,154.3377778,2472608,1842915.85,0.117988071,NaN,2094000000,71.05973415,5.43,2.261448832
1576506600,160.3,160.87,158.89,159,155.3666667,1644433,1836485.3,0.175269758,NaN,2094000000,71.74897086,7.02,2.261448832
1576593000,158.97,160.91,158.48,160.36,156.3677778,1527770,1832042.1,0.246416345,NaN,2094000000,74.24447022,10.62,2.261448832
1576679400,160.81,160.91,159.38,160.05,157.24,1621155,1830752,0.281895082,NaN,2094000000,72.6687527,8.7,2.261448832
1576765800,160.27,160.95,158.72,159.53,157.8755556,1577590,1836812.2,0.283325524,NaN,2094000000,69.98557687,7.33,2.261448832
1576852200,161.2,161.37,159.37,159.82,158.5555556,3340262,1933597.75,0.280121083,NaN,2094000000,70.63673301,6.01,2.261448832
1577111400,160.08,160.64,158.92,159.53,158.9922222,1253567,1942245.55,0.257574287,NaN,2094000000,69.02408176,5.83,2.261448832
1577197800,159.84,160.56,159.58,160.42,159.5944444,1230041,1881830.8,0.25222113,NaN,2094000000,71.19737633,4.82,2.261448832
1577370600,160.48,161.27,160.285,161.15,159.8333333,798026,1843196.2,0.255886274,NaN,2094000000,72.87823024,6.15,2.261448832
1577457000,161.55,161.72,160.56,160.81,160.0744444,1051812,1830019.6,0.237445414,NaN,2094000000,70.80567217,1.81,2.261448832
1577716200,161.59,161.79,159.88,160.02,160.1877778,1401139,1863263.7,0.189875985,NaN,2094000000,66.10180482,1.38,2.261448832
1577802600,159.85,160.37,158.99,159.63,160.1066667,1499788,1876538.65,0.131217697,NaN,2537000000,63.84679561,0.63,2.261448832
1577975400,159.75,160.37,158.9,160.37,160.1422222,1881277,1851606.25,0.095434682,NaN,2537000000,66.20275651,0.01,2.474241506
1578061800,158.41,159.59,157.4318,158.83,160.0644444,1374430,1835169.45,0.016247551,NaN,2537000000,57.76613988,-1.22,2.474241506
1578321000,158.1,158.6818,157.45,158.51,159.9188889,1335484,1797589.85,-0.062348362,NaN,2537000000,56.1644885,-1.02,2.474241506
1578407400,157.43,158.4,156.61,157.26,159.6666667,1936596,1759371.35,-0.164366532,NaN,2537000000,50.2978566,-2.56,2.474241506
1578493800,158,159.905,157.3,158.89,159.4966667,1958425,1770983.1,-0.204918475,NaN,2537000000,56.65584648,-0.64,2.474241506
1578580200,160.38,161.25,159.84,160.81,159.4588889,1651980,1723254.75,-0.189170629,NaN,2537000000,62.70738569,0.39,2.474241506
1578666600,160.98,160.98,158.47,158.57,159.21,2182480,1742621.6,-0.242490767,NaN,2537000000,53.34914406,-2.58,2.474241506
1578925800,158.88,159.54,157.82,159.44,159.1455556,2391330,1706509.65,-0.264319728,NaN,2537000000,56.09005171,-1.37,2.474241506
1579012200,159.17,160.95,158.81,159.88,159.1733333,3335543,1749656.4,-0.272891761,NaN,2537000000,57.45160935,-0.14,2.474241506
1579098600,158.31,158.31,153.33,154.08,158.4744444,4078473,1871358.4,-0.439827525,NaN,2537000000,39.89188582,-5.55,2.474241506
1579185000,153.58,153.7,149.95,152.62,157.7844444,3831616,1986550.7,-0.609413056,NaN,2537000000,36.83950441,-7.75,2.474241506
