time,open,high,low,close,MA,Volume,Volume MA,Plot,Gross profit,Free cash flow,RSI,MOM,U.S. Inflation
1572877800,104.75,104.855,102.15,102.69,101.0366667,1864761,1872003,0.402203538,NaN,1012000000,61.41081284,2.95,2.043730372
1572964200,102.86,103.2,101.41,101.7,101.3377778,2207484,1862199.75,0.382911437,NaN,1012000000,56.79929213,2.65,2.043730372
1573050600,101.67,103.5,101.67,103.45,101.8655556,1247304,1815688.1,0.408847427,NaN,1012000000,62.202481,4.46,2.043730372
1573137000,103.94,104.17,103.06,103.19,102.49,1339761,1815444.9,0.414938224,NaN,1012000000,60.982138,4.49,2.043730372
1573223400,102.97,103.37,102.43,103.31,103.0944444,1446719,1816404.3,0.41566298,NaN,1012000000,61.35894225,5.74,2.043730372
1573482600,102.5,103.76,102.38,103.41,103.2411111,1226767,1836688.75,0.411524044,NaN,1012000000,61.69095677,5.54,2.043730372
1573569000,103.73,104.35,103.52,104.15,103.31,1035473,1831157.7,0.420854749,NaN,1012000000,64.14601554,2.06,2.043730372
1573655400,103.9,105.32,103.38,104.99,103.4622222,1801167,1850410.1,0.443053905,NaN,1012000000,66.75081249,1.46,2.043730372
1573741800,104.94,105.37,104.54,105.34,103.5811111,1498043,1827823.25,0.461470613,NaN,1012000000,67.80049763,1.72,2.043730372
1573828200,105.35,105.86,104.995,105.5,103.8933333,1706871,1794780.15,0.471350674,NaN,1012000000,68.29329205,1.23,2.043730372
1574087400,106,106.445,105.51,106.24,104.3977778,1517590,1794673.9,0.489977613,NaN,1012000000,70.53903486,3.55,2.043730372
1574173800,106.49,107.56,106.32,107.18,104.8122222,1678910,1748131.9,0.520338617,NaN,1012000000,73.14142634,5.48,2.043730372
1574260200,106.88,107.48,106.49,107.16,105.2533333,1759576,1724402.35,0.533156982,NaN,1012000000,72.99368644,3.71,2.043730372
1574346600,106.99,107.34,106.23,107.12,105.6766667,2059716,1738492.15,0.53142126,NaN,1012000000,72.67749582,3.93,2.043730372
1574433000,107.26,108.01,107.09,107.93,106.1788889,1601517,1742871.95,0.541234514,NaN,1012000000,75.03575651,4.62,2.043730372
